1,0,-1,345,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;2,1,-1,-1,-1;3,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,0,-1,325,-1;211,0,-1,-1,-1;211,0,-1,-1,-1;211,0,-1,-1,-1;5,0,-1,326,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,0,-1,367,-1;5,0,-1,368,-1;5,0,-1,369,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;213,0,-1,-1,-1;214,0,-1,-1,-1;221,0,-1,-1,-1;214,0,-1,-1,-1;215,0,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,0,-1,370,-1;5,0,-1,371,-1;5,0,-1,372,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;19,0,-1,-1,-1;20,0,-1,-1,-1;17,3,2,-1,-1;21,0,-1,-1,-1;19,0,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;151,0,-1,-1,-1;152,0,-1,-1,-1;152,0,-1,-1,-1;153,0,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;151,0,-1,-1,-1;152,0,-1,-1,-1;152,0,-1,-1,-1;153,0,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;154,0,-1,-1,-1;173,5,-1,-1,-1;174,5,-1,-1,-1;159,0,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;157,0,-1,-1,-1;174,5,-1,-1,-1;175,5,-1,-1,-1;156,0,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;154,0,-1,-1,-1;173,5,-1,-1,-1;174,5,-1,-1,-1;171,5,-1,-1,-1;171,5,-1,-1,-1;174,5,-1,-1,-1;174,5,-1,-1,-1;174,5,-1,-1,-1;172,5,-1,-1,-1;156,0,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;154,0,-1,-1,-1;170,5,-1,-1,-1;174,5,-1,-1,-1;171,5,-1,-1,-1;174,5,-1,-1,-1;174,5,-1,-1,-1;171,5,-1,-1,-1;174,5,-1,-1,-1;172,5,-1,-1,-1;156,0,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
4,0,-1,345,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;154,0,-1,-1,-1;173,5,-1,-1,-1;174,5,-1,-1,-1;171,5,-1,-1,-1;174,5,-1,-1,-1;171,5,-1,-1,-1;174,5,-1,-1,-1;174,5,-1,-1,-1;175,5,-1,-1,-1;156,0,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;5,1,-1,-1,-1;6,1,-1,-1,-1;
