1,0,-1,345,-1;2,0,-1,345,345;2,0,-1,345,-1;2,0,-1,345,-1;2,0,-1,345,345;2,0,-1,345,-1;2,0,-1,345,345;2,0,-1,345,-1;2,0,-1,345,-1;2,0,-1,345,-1;2,0,-1,345,-1;2,0,-1,345,345;2,0,-1,345,-1;2,0,-1,345,-1;2,0,-1,345,-1;2,0,-1,345,-1;2,0,-1,345,-1;3,0,-1,345,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;17,3,2,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
4,1,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;5,6,-1,-1,-1;6,1,-1,-1,-1;
