147,0,-1,345,-1;148,0,-1,345,-1;147,0,-1,345,-1;148,0,-1,345,345;147,0,-1,345,-1;148,0,-1,345,-1;147,0,-1,345,345;148,0,-1,345,-1;147,0,-1,345,-1;148,0,-1,345,345;147,0,-1,345,-1;148,0,-1,345,345;147,0,-1,345,345;148,0,-1,345,-1;147,0,-1,345,345;148,0,-1,345,-1;147,0,-1,345,345;148,0,-1,345,-1;
149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,0,-1,311,-1;150,0,-1,345,-1;
147,1,-1,-1,-1;148,0,-1,311,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,0,-1,319,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,0,-1,345,345;
149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,0,-1,345,-1;
147,1,-1,-1,-1;148,6,-1,-1,-1;147,0,-1,319,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,311,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,345,345;
149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,345,-1;
147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,0,-1,345,345;
149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,0,-1,319,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,0,-1,319,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,0,-1,345,345;
147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,345,345;
149,6,-1,-1,-1;150,0,-1,319,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,345,-1;
147,1,-1,-1,-1;148,1,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,0,-1,311,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,0,-1,311,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,0,-1,345,-1;
149,6,-1,-1,-1;150,6,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,0,-1,298,-1;149,6,-1,-1,-1;150,0,-1,345,345;
147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,311,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,345,-1;
149,6,-1,-1,-1;150,0,-1,319,-1;149,6,-1,-1,-1;150,6,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,6,-1,-1,-1;150,1,-1,-1,-1;149,1,-1,-1,-1;150,0,-1,319,-1;149,6,-1,-1,-1;150,0,-1,345,-1;
147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,0,-1,319,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,6,-1,-1,-1;147,1,-1,-1,-1;148,0,-1,297,-1;147,1,-1,-1,-1;148,0,-1,345,-1;
