137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,345;137,0,-1,345,-1;137,0,-1,345,345;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;137,0,-1,345,-1;
137,0,-1,345,345;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,0,-1,358,-1;137,1,-1,359,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,358,-1;137,0,-1,359,-1;137,1,-1,-1,-1;137,0,-1,323,-1;205,0,-1,-1,-1;137,0,-1,324,-1;137,1,-1,-1,-1;
137,0,-1,345,345;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;225,0,-1,-1,-1;226,0,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;227,0,-1,-1,-1;228,0,-1,-1,-1;137,1,-1,-1,-1;204,0,-1,-1,-1;205,0,-1,-1,-1;206,0,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;227,0,-1,-1,-1;228,0,-1,-1,-1;34,0,-1,141,-1;34,0,-1,141,-1;34,0,-1,141,-1;34,0,-1,141,-1;34,0,-1,141,-1;227,0,-1,-1,-1;228,0,-1,-1,-1;137,1,-1,-1,-1;204,0,-1,-1,-1;205,0,-1,-1,-1;206,0,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,345;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;229,0,-1,-1,-1;230,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;229,0,-1,-1,-1;230,0,-1,-1,-1;137,1,-1,-1,-1;216,0,-1,-1,-1;223,0,-1,-1,-1;218,0,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;227,0,-1,-1,-1;228,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,144,331;80,0,-1,223,-1;80,0,-1,144,331;80,0,-1,-1,-1;227,0,-1,-1,-1;228,0,-1,-1,-1;137,1,-1,-1,-1;203,0,-1,1,-1;203,0,-1,94,-1;203,0,-1,1,-1;137,1,-1,-1,-1;
137,0,-1,345,345;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,0,-1,360,-1;80,0,-1,361,-1;80,0,-1,-1,-1;80,0,-1,145,332;5,3,2,152,-1;80,0,-1,145,332;80,0,-1,-1,-1;80,0,-1,360,-1;137,0,-1,361,-1;137,1,-1,-1,-1;205,0,-1,2,-1;202,3,7,95,-1;205,0,-1,2,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;202,1,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,0,-1,323,-1;205,0,-1,-1,-1;137,0,-1,324,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;25,0,-1,-1,-1;132,1,-1,-1,-1;131,1,-1,-1,-1;25,0,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;216,0,-1,-1,-1;217,0,-1,-1,-1;218,0,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;25,0,-1,-1,-1;132,1,-1,-1,-1;131,1,-1,-1,-1;25,0,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;20,0,-1,-1,-1;18,3,4,-1,-1;21,0,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;25,0,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,0,-1,18,-1;202,1,-1,-1,-1;137,0,-1,18,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
137,0,-1,345,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;202,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;137,1,-1,-1,-1;
