80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,327,-1;80,0,-1,221,-1;80,0,-1,223,-1;80,0,-1,221,-1;80,0,-1,221,-1;80,0,-1,223,-1;80,0,-1,221,-1;80,0,-1,327,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,389,-1;80,0,-1,328,-1;80,0,-1,207,-1;80,0,-1,208,-1;80,0,-1,209,-1;80,0,-1,207,-1;80,0,-1,208,-1;80,0,-1,209,-1;80,0,-1,328,-1;80,0,-1,389,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,0,-1,343,-1;26,1,-1,-1,-1;26,0,-1,293,-1;62,0,-1,390,-1;62,1,-1,-1,-1;62,0,-1,210,-1;62,1,-1,211,-1;62,0,-1,212,-1;62,0,-1,210,-1;62,1,-1,211,-1;62,0,-1,212,-1;62,1,-1,-1,-1;62,0,-1,390,-1;26,0,-1,293,-1;26,1,-1,-1,-1;26,0,-1,343,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,0,-1,344,-1;26,1,-1,-1,-1;26,0,-1,294,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,286,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,286,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;26,0,-1,294,-1;26,1,-1,-1,-1;26,0,-1,344,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,0,-1,293,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;26,0,-1,293,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,0,-1,294,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;23,1,-1,-1,-1;26,0,-1,294,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;33,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;32,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;31,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;32,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;31,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,0,-1,379,-1;26,0,-1,380,-1;32,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;31,1,-1,-1,-1;26,0,-1,379,-1;26,0,-1,380,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,0,-1,381,-1;26,0,-1,382,-1;32,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;31,1,-1,-1,-1;26,0,-1,381,-1;26,0,-1,382,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;32,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;31,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;32,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;131,0,-1,-1,-1;132,0,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;31,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;32,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;86,1,-1,-1,-1;63,1,-1,-1,-1;31,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;34,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,0,-1,343,-1;26,1,-1,-1,-1;26,0,-1,352,-1;26,0,-1,353,-1;26,0,-1,357,-1;26,1,-1,-1,-1;26,0,-1,343,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,0,-1,343,-1;26,1,-1,-1,-1;26,0,-1,352,-1;26,0,-1,353,-1;26,0,-1,357,-1;26,1,-1,-1,-1;26,0,-1,343,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;26,0,-1,344,-1;26,1,-1,-1,-1;26,0,-1,354,-1;26,0,-1,355,-1;26,0,-1,356,-1;26,1,-1,-1,-1;26,0,-1,344,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,0,-1,344,-1;26,1,-1,-1,-1;26,0,-1,354,-1;26,0,-1,355,-1;26,0,-1,356,-1;26,1,-1,-1,-1;26,0,-1,344,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;18,3,-1,-1,-1;17,3,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;
