66,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;67,0,-1,-1,-1;
79,0,-1,-1,-1;66,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,9,-1;80,0,-1,223,-1;80,0,-1,176,-1;80,0,-1,177,-1;80,0,-1,223,-1;80,0,-1,10,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;67,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,256,-1;80,0,-1,213,-1;80,0,-1,214,-1;80,0,-1,215,-1;80,0,-1,207,213;80,0,-1,208,214;80,0,-1,209,215;80,0,-1,256,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,0,-1,393,-1;62,0,-1,395,-1;62,0,-1,257,-1;92,0,-1,216,-1;92,1,-1,217,-1;92,0,-1,218,-1;92,0,-1,216,-1;92,1,-1,217,-1;92,0,-1,218,-1;62,0,-1,257,-1;62,0,-1,393,-1;62,0,-1,395,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,0,-1,394,-1;62,0,-1,396,-1;62,1,-1,-1,-1;92,1,-1,-1,-1;92,1,-1,-1,-1;92,1,-1,-1,-1;92,1,-1,-1,-1;92,1,-1,-1,-1;92,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,394,-1;62,0,-1,396,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,366,-1;62,0,-1,366,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;63,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,385,-1;62,0,-1,387,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,386,-1;62,0,-1,388,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,256,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,0,-1,389,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,0,-1,383,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,383,-1;62,1,-1,-1,-1;62,0,-1,257,-1;62,1,-1,-1,-1;62,0,-1,389,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;80,0,-1,-1,-1;62,0,-1,390,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,384,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;5,0,-1,384,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,1,-1,-1,-1;62,0,-1,390,-1;80,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;69,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;18,0,-1,-1,-1;17,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;68,0,-1,-1,-1;79,0,-1,-1,-1;
