66,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;67,0,-1,-1,-1;
79,0,-1,-1,-1;66,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;87,0,-1,-1,-1;67,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;79,0,-1,-1,-1;
79,0,-1,-1,-1;79,0,-1,-1,-1;108,0,-1,-1,-1;56,0,-1,7,-1;56,0,-1,8,-1;56,0,-1,9,-1;56,0,-1,10,-1;56,0,-1,-1,-1;55,0,-1,-1,-1;56,0,-1,-1,-1;108,0,-1,-1,-1;56,0,-1,22,-1;56,0,-1,-1,-1;56,0,-1,47,-1;56,0,-1,-1,-1;56,0,-1,-1,-1;108,0,-1,-1,-1;79,0,-1,-1,-1;
