80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,331,-1;80,0,-1,221,-1;80,0,-1,221,-1;80,0,-1,223,-1;80,0,-1,221,-1;80,0,-1,221,-1;80,0,-1,223,-1;80,0,-1,221,-1;80,0,-1,221,-1;80,0,-1,331,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;80,0,-1,393,-1;80,0,-1,395,-1;80,0,-1,-1,-1;80,0,-1,332,-1;80,0,-1,383,-1;80,0,-1,213,-1;80,0,-1,214,-1;80,0,-1,215,-1;80,0,-1,213,-1;80,0,-1,214,-1;80,0,-1,215,-1;80,0,-1,383,-1;80,0,-1,332,-1;80,0,-1,-1,-1;80,0,-1,393,-1;80,0,-1,395,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,0,-1,394,-1;146,0,-1,396,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;26,0,-1,384,-1;26,0,-1,216,-1;26,1,-1,217,-1;26,0,-1,218,-1;26,0,-1,216,-1;26,1,-1,217,-1;26,0,-1,218,-1;26,0,-1,384,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,394,-1;146,0,-1,396,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,256,-1;145,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;145,1,-1,-1,-1;146,0,-1,256,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,0,-1,346,-1;146,0,-1,347,-1;146,0,-1,348,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,257,-1;145,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;145,1,-1,-1,-1;146,0,-1,257,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,346,-1;146,0,-1,347,-1;146,0,-1,348,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,0,-1,349,-1;146,0,-1,350,-1;146,0,-1,351,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,256,-1;145,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;145,1,-1,-1,-1;146,0,-1,256,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,349,-1;146,0,-1,350,-1;146,0,-1,351,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,257,-1;145,1,-1,-1,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;145,1,-1,-1,-1;146,0,-1,257,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,0,-1,346,-1;146,0,-1,347,-1;146,0,-1,348,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,256,-1;145,0,-1,385,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;145,0,-1,387,-1;146,0,-1,256,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,346,-1;146,0,-1,347,-1;146,0,-1,348,-1;80,0,-1,-1,-1;
80,0,-1,-1,-1;146,0,-1,349,-1;146,0,-1,350,-1;146,0,-1,351,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,257,-1;145,0,-1,386,-1;26,1,-1,-1,-1;26,1,-1,-1,-1;145,0,-1,388,-1;146,0,-1,257,-1;146,1,-1,-1,-1;146,1,-1,-1,-1;146,0,-1,349,-1;146,0,-1,350,-1;146,0,-1,351,-1;80,0,-1,-1,-1;
